,股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型
3304,02170,贝康医疗-B,-1.35,3.65,3.75,3.63,3.7,-0.05,0.12,0.76,-5.68,94500,348770.0,3.7,998369900,295406976,128.02170,港股
3305,01259,未来发展控股,-1.35,0.073,0.073,0.073,0.073,-0.001,0.0,-,-1.5,0,-,0.074,166010979,166010979,128.01259,港股
3306,01105,星岛,-1.35,0.365,0.37,0.36,0.37,-0.005,0.06,2.55,-2.3,571000,211080.0,0.37,321398201,321398201,128.01105,港股
3307,00731,森信纸业集团,-1.35,0.365,0.385,0.36,0.36,-0.005,0.33,1.48,-1.34,4640000,1716600.0,0.37,516329304,516329304,128.00731,港股
3308,00419,华谊腾讯娱乐,-1.35,0.146,0.149,0.141,0.142,-0.002,0.04,1.59,-17.85,4880000,701930.0,0.148,1970723560,1970723560,128.00419,港股
3309,00343,文化传信,-1.35,0.73,0.74,0.72,0.73,-0.01,0.14,0.78,-21.16,2401101,1751204.0,0.74,1218119476,1218119476,128.00343,港股
3310,00182,协合新能源,-1.35,0.73,0.73,0.71,0.73,-0.01,0.09,0.95,6.88,7631100,5536448.0,0.74,6552092485,6552092485,128.00182,港股
3311,01084,绿新亲水胶体,-1.36,2.9,3.01,2.68,3.01,-0.04,0.37,0.62,22.97,3034000,8717700.0,2.94,2380389600,2380389600,128.01084,港股
3312,01832,海天地悦旅,-1.37,0.72,0.77,0.7,0.77,-0.01,0.0,0.19,-5.58,3000,2170.0,0.73,259200000,259200000,128.01832,港股
3313,01988,民生银行,-1.37,2.87,2.92,2.86,2.9,-0.04,0.25,1.33,3.03,21060482,60651470.0,2.91,125655541101,23879247479,128.01988,港股
3314,02877,神威药业,-1.38,5.73,5.82,5.71,5.82,-0.08,0.01,0.11,6.96,42000,242130.0,5.81,4738710000,4738710000,128.02877,港股
3315,01113,长实集团,-1.38,53.7,54.3,53.45,54.3,-0.75,0.12,1.28,9.21,4299800,230869054.0,54.45,195660451832,195660451832,128.01113,港股
3316,06988,乐享集团,-1.38,2.86,2.93,2.79,2.83,-0.04,0.56,0.68,25.48,12223000,35065370.0,2.9,6234591792,6234591792,128.06988,港股
3317,01963,重庆银行,-1.38,4.29,4.31,4.27,4.29,-0.06,0.06,1.42,2.58,870500,3729970.0,4.35,14905627904,6773999283,128.01963,港股
3318,00016,新鸿基地产,-1.38,92.8,94.1,92.7,94.05,-1.3,0.17,1.12,9.5,4786151,446501376.0,94.1,268914009427,268914009427,128.00016,港股
3319,09616,东软教育,-1.39,3.56,3.56,3.47,3.5,-0.05,0.0,0.51,6.86,20800,73112.0,3.61,2384509841,2384509841,128.09616,港股
3320,02799,中国华融,-1.39,0.355,0.355,0.345,0.355,-0.005,0.06,0.61,61.54,15316332,5350047.0,0.36,28487571062,9586646217,128.02799,港股
3321,02700,格林国际控股,-1.39,0.355,0.365,0.355,0.365,-0.005,0.02,5.68,-3.39,100000,36000.0,0.36,234262616,234262616,128.02700,港股
3322,02698,魏桥纺织,-1.39,2.13,2.17,2.12,2.15,-0.03,0.09,1.09,3.39,365500,782370.0,2.16,2544048570,881008470,128.02698,港股
3323,02298,都市丽人,-1.39,0.355,0.36,0.35,0.36,-0.005,0.01,0.54,-1.32,214000,76955.0,0.36,798557311,798557311,128.02298,港股
3324,01689,华禧控股,-1.39,1.42,1.49,1.34,1.49,-0.02,0.1,1.07,26.92,676000,942740.0,1.44,996030600,996030600,128.01689,港股
3325,01351,辉煌明天,-1.39,0.71,0.72,0.68,0.68,-0.01,0.02,1.13,-16.82,124000,85980.0,0.72,355000000,355000000,128.01351,港股
3326,00355,世纪城市国际,-1.39,0.355,0.36,0.35,0.35,-0.005,0.03,0.48,-3.7,864000,304980.0,0.36,1098305102,1098305102,128.00355,港股
3327,00274,复兴亚洲,-1.39,0.355,0.355,0.355,0.355,-0.005,0.0,-,-9.71,0,-,0.36,537915901,537915901,128.00274,港股
3328,02111,超盈国际控股,-1.4,2.12,2.12,2.06,2.06,-0.03,0.0,0.19,5.49,6000,12600.0,2.15,2204392960,2204392960,128.02111,港股
3329,01372,中国碳中和,-1.4,3.53,3.54,3.49,3.54,-0.05,0.09,0.97,3.89,289000,1015300.0,3.58,1078415000,1078415000,128.01372,港股
3330,00728,中国电信,-1.4,2.82,2.84,2.8,2.83,-0.04,0.73,1.43,7.81,101816107,287248848.0,2.86,258050131131,39134296200,128.00728,港股
3331,01038,长江基建集团,-1.4,52.75,53.3,52.5,53.0,-0.75,0.05,0.75,17.69,1195597,63174131.0,53.5,132909477349,132909477349,128.01038,港股
3332,01029,铁货,-1.4,0.211,0.213,0.208,0.211,-0.003,0.11,1.09,1.43,7940000,1671957.0,0.214,1498039734,1498039734,128.01029,港股
3333,08160,GOLDWAY EDU,-1.41,0.07,0.07,0.061,0.065,-0.001,0.14,1.87,-6.93,744000,47976.0,0.071,36575000,36575000,128.08160,港股
3334,06136,康达环保,-1.41,0.7,0.7,0.67,0.68,-0.01,0.03,4.77,2.97,745000,507690.0,0.71,1497814500,1497814500,128.06136,港股
3335,01408,濠江机电,-1.41,0.35,0.355,0.34,0.34,-0.005,0.05,0.74,6.88,240000,82950.0,0.355,175000000,175000000,128.01408,港股
3336,01986,彩客化学,-1.42,1.39,1.42,1.36,1.4,-0.02,0.12,1.45,5.13,1232500,1706770.0,1.41,1419506225,1419506225,128.01986,港股
3337,08472,立高控股,-1.43,0.138,0.142,0.136,0.14,-0.002,1.64,0.82,10.3,6575000,910235.0,0.14,55200000,55200000,128.08472,港股
3338,08075,寰亚传媒,-1.43,0.69,0.7,0.69,0.7,-0.01,0.0,-,-11.72,0,-,0.7,2060556670,2060556670,128.08075,港股
3339,01122,庆铃汽车股份,-1.43,1.38,1.4,1.38,1.38,-0.02,0.02,0.4,8.7,200000,276440.0,1.4,3425530210,1709339574,128.01122,港股
3340,00842,理士国际,-1.43,0.69,0.7,0.67,0.68,-0.01,0.01,6.31,5.63,111000,74460.0,0.7,936919720,936919720,128.00842,港股
3341,00040,金山科技工业,-1.43,0.69,0.71,0.68,0.7,-0.01,0.08,0.63,5.59,766000,532880.0,0.7,631677826,631677826,128.00040,港股
3342,00001,长和,-1.43,55.05,55.9,54.85,55.7,-0.8,0.11,1.02,6.3,4321726,238551990.0,55.85,211088371725,211088371725,128.00001,港股
3343,06178,光大证券,-1.44,4.8,4.84,4.71,4.75,-0.07,0.09,1.19,5.2,662600,3165730.0,4.87,22131780667,3379626240,128.06178,港股
3345,00104,ASIA COMM HOLD,-1.44,0.205,0.205,0.205,0.205,-0.003,0.0,30.0,2.85,15000,3075.0,0.208,153160260,153160260,128.00104,港股
3346,02257,圣诺医药-B,-1.45,75.0,77.75,72.15,76.1,-1.1,0.05,0.61,-4.02,48050,3668335.0,76.1,6678017250,6678017250,128.02257,港股
3347,08283,正力控股,-1.45,0.136,0.138,0.126,0.138,-0.002,0.01,2.16,-714.2,125000,17040.0,0.138,272000000,272000000,128.08283,港股
3348,02126,药明巨诺-B,-1.45,6.8,6.85,6.68,6.69,-0.1,0.25,0.75,-3.25,1035000,6993095.0,6.9,2792102331,2792102331,128.02126,港股
3349,01935,嘉宏教育,-1.45,4.08,4.21,3.97,4.21,-0.06,0.03,0.89,16.38,550000,2219160.0,4.14,6531386400,6531386400,128.01935,港股
3350,01243,宏安地产,-1.45,0.068,0.069,0.066,0.069,-0.001,0.0,0.16,1.9,672000,44844.0,0.069,1033600000,1033600000,128.01243,港股
3351,01220,志道国际,-1.45,0.068,0.069,0.067,0.069,-0.001,0.02,0.45,287.08,300000,20280.0,0.069,134640000,134640000,128.01220,港股
3352,00954,常茂生物,-1.45,0.68,0.68,0.68,0.68,-0.01,0.0,-,5.05,0,-,0.69,360196000,124916000,128.00954,港股
3353,00860,力世纪,-1.45,0.34,0.34,0.335,0.34,-0.005,0.03,0.55,-8.04,2339926,791703.0,0.345,2809717351,2809717351,128.00860,港股
3354,00635,彩星集团,-1.45,0.68,0.68,0.68,0.68,-0.01,0.0,0.36,-28.61,12000,8160.0,0.69,1414400000,1414400000,128.00635,港股
3355,03838,中国淀粉,-1.47,0.201,0.204,0.194,0.204,-0.003,0.09,0.75,2.85,5430000,1077800.0,0.204,1204820541,1204820541,128.03838,港股
3356,01843,快餐帝国,-1.47,0.335,0.335,0.335,0.335,-0.005,0.0,0.03,30.79,12000,4020.0,0.34,268000000,268000000,128.01843,港股
3357,01609,创建集团控股,-1.47,0.67,0.68,0.67,0.68,-0.01,0.0,-,-6.24,0,-,0.68,733909960,733909960,128.01609,港股
3358,00014,希慎兴业,-1.47,23.4,23.95,23.2,23.9,-0.35,0.11,1.2,17.45,1096775,25647679.0,23.75,24131442418,24131442418,128.00014,港股
3359,08437,德斯控股,-1.48,0.133,0.134,0.133,0.133,-0.002,1.73,8.67,-3.4,22400000,3001256.0,0.135,172368000,172368000,128.08437,港股
3360,08037,中国生物科技服务,-1.48,1.33,1.35,1.31,1.32,-0.02,0.03,2.09,66.09,320000,427550.0,1.35,1281097430,1281097430,128.08037,港股
3361,00239,白花油,-1.48,1.33,1.33,1.33,1.33,-0.02,0.01,-,10.85,22500,29925.0,1.35,414481200,414481200,128.00239,港股
3362,00215,和记电讯香港,-1.48,1.33,1.35,1.32,1.34,-0.02,0.05,2.45,1602.35,2324396,3109586.0,1.35,6409397957,6409397957,128.00215,港股
3363,00867,康哲药业,-1.48,10.62,10.78,10.46,10.62,-0.16,0.06,0.65,7.07,1382828,14696407.0,10.78,26096669497,26096669497,128.00867,港股
3365,01362,新龙移动,-1.49,0.33,0.335,0.33,0.335,-0.005,0.0,-,2.78,0,-,0.335,92400000,92400000,128.01362,港股
3366,00907,高雅光学,-1.49,0.66,0.76,0.62,0.76,-0.01,0.54,0.55,-7.56,4740000,3156000.0,0.67,576090031,576090031,128.00907,港股
3367,00513,恒和集团,-1.49,0.33,0.33,0.33,0.33,-0.005,0.0,0.22,12.57,11100,3646.0,0.335,225429025,225429025,128.00513,港股
3368,00018,东方企控集团,-1.49,0.66,0.68,0.66,0.66,-0.01,0.01,7.32,8.14,334000,220480.0,0.67,1582625813,1582625813,128.00018,港股
3369,01551,广州农商银行,-1.5,2.62,2.65,2.62,2.65,-0.04,0.0,0.19,7.73,5000,13210.0,2.66,30002323572,5568377700,128.01551,港股
3370,06855,亚盛医药-B,-1.51,11.76,12.0,11.32,11.54,-0.18,0.36,1.58,-3.23,945000,11057190.0,11.94,3092306947,3092306947,128.06855,港股
3371,08198,乐透互娱,-1.52,0.325,0.33,0.325,0.33,-0.005,0.0,-,-0.62,0,-,0.33,178223117,178223117,128.08198,港股
3372,00128,安宁控股,-1.52,0.65,0.66,0.63,0.64,-0.01,0.06,0.27,-50.42,908000,586080.0,0.66,1072928139,1072928139,128.00128,港股
3373,01666,同仁堂科技,-1.53,5.81,5.93,5.72,5.93,-0.09,0.15,0.62,11.99,928000,5374860.0,5.9,7441355040,3652770240,128.01666,港股
3375,02680,创陞控股,-1.54,0.32,0.32,0.315,0.315,-0.005,0.09,1.22,18.15,366000,115860.0,0.325,128000000,128000000,128.02680,港股
3376,02349,中国城市基础设施,-1.54,0.128,0.13,0.127,0.13,-0.002,0.0,-,-2.46,0,-,0.13,400419653,400419653,128.02349,港股
3377,01159,星光文化,-1.54,0.32,0.325,0.32,0.325,-0.005,0.0,-,-2.22,0,-,0.325,263540736,263540736,128.01159,港股
3378,06609,心玮医疗-B,-1.55,28.55,29.0,27.7,28.45,-0.45,0.14,0.61,-4.67,43000,1224680.0,29.0,1108722348,901203704,128.06609,港股
3379,02343,太平洋航运,-1.55,3.8,3.88,3.76,3.86,-0.06,0.47,0.68,3.03,24807119,94768680.0,3.86,19961744709,19961744709,128.02343,港股
3380,01799,新特能源,-1.56,16.42,16.6,16.04,16.18,-0.26,0.84,1.03,3.87,3158800,51515853.0,16.68,23480600000,6176723814,128.01799,港股
3381,01900,中国智能交通,-1.56,0.126,0.126,0.125,0.126,-0.002,0.0,0.28,2.29,22000,2765.0,0.128,208407133,208407133,128.01900,港股
3382,00726,筑友智造科技,-1.56,0.63,0.63,0.6,0.6,-0.01,0.0,0.08,14.76,15000,9150.0,0.64,1954512460,1954512460,128.00726,港股
3383,01349,复旦张江,-1.57,3.14,3.19,3.1,3.14,-0.05,0.12,0.95,12.55,395000,1240720.0,3.19,3275020000,1067600000,128.01349,港股
3384,00405,越秀房产信托基金,-1.57,3.14,3.19,3.13,3.19,-0.05,0.02,0.5,-,919112,2892657.0,3.19,14669414493,14669414493,128.00405,港股
3385,01094,中国公共采购,-1.57,1.25,1.25,1.25,1.25,-0.02,0.0,0.24,-16.76,8240,10292.0,1.27,366354656,366354656,128.01094,港股
3386,03877,中国船舶租赁,-1.59,1.24,1.24,1.21,1.23,-0.02,0.08,1.53,5.63,4978000,6082240.0,1.26,7608722130,7608722130,128.03877,港股
3387,03382,天津港发展,-1.59,0.62,0.63,0.62,0.62,-0.01,0.03,1.22,4.14,1632000,1013410.0,0.63,3817960000,3817960000,128.03382,港股
3388,01850,海鑫集团,-1.59,0.186,0.193,0.184,0.185,-0.003,0.12,0.27,-40.42,1190000,223680.0,0.189,178560000,178560000,128.01850,港股
3389,00698,通达集团,-1.59,0.124,0.125,0.121,0.125,-0.002,0.05,0.67,5.28,4970000,614490.0,0.126,1205187948,1205187948,128.00698,港股
3390,00574,百信国际,-1.59,0.062,0.067,0.061,0.067,-0.001,0.03,0.27,-1.37,446000,28000.0,0.063,91449560,91449560,128.00574,港股
3391,00142,第一太平,-1.59,3.1,3.14,3.05,3.14,-0.05,0.07,1.48,5.09,3110096,9630731.0,3.15,13234944836,13234944836,128.00142,港股
3392,08507,爱世纪集团,-1.6,0.185,0.189,0.173,0.188,-0.003,1.61,3.48,4.83,6432000,1153872.0,0.188,74000000,74000000,128.08507,港股
3393,01162,莹岚集团,-1.6,0.123,0.125,0.123,0.125,-0.002,0.0,-,-384.38,0,-,0.125,73800000,73800000,128.01162,港股
3394,00103,首佳科技,-1.6,0.246,0.248,0.243,0.243,-0.004,0.04,1.19,6.0,806000,196684.0,0.25,484959438,484959438,128.00103,港股
3395,06896,金嗓子,-1.6,1.84,1.86,1.82,1.83,-0.03,0.04,1.71,5.93,327500,600830.0,1.87,1360315680,1360315680,128.06896,港股
3396,08115,上海青浦消防,-1.61,0.61,0.62,0.61,0.62,-0.01,0.0,-,1.56,0,-,0.62,114332300,33891600,128.08115,港股
3397,02127,汇森家居,-1.61,0.61,0.62,0.58,0.62,-0.01,0.21,0.29,1.72,6404000,3878420.0,0.62,1872144900,1872144900,128.02127,港股
3398,01915,泰和小贷,-1.61,1.83,1.83,1.8,1.8,-0.03,0.01,6.43,196.83,18000,32580.0,1.86,1098000000,274500000,128.01915,港股
3399,00255,龙记集团,-1.62,3.65,3.7,3.65,3.67,-0.06,0.01,3.15,10.12,78000,285300.0,3.71,2305622156,2305622156,128.00255,港股
3400,09982,中原建业,-1.63,1.21,1.23,1.19,1.2,-0.02,0.01,1.09,4.23,414000,497900.0,1.23,3980544405,3980544405,128.09982,港股
3401,08305,棠记控股,-1.64,0.3,0.3,0.29,0.29,-0.005,0.08,0.35,-7.17,810000,238650.0,0.305,315000000,315000000,128.08305,港股
3402,02233,西部水泥,-1.64,1.2,1.22,1.2,1.22,-0.02,0.22,1.36,3.37,12084000,14535740.0,1.22,6526659384,6526659384,128.02233,港股
3403,00896,兴胜创建,-1.64,1.2,1.2,1.2,1.2,-0.02,0.0,-,4.99,0,-,1.22,1326702811,1326702811,128.00896,港股
3404,00807,上海实业环境,-1.64,1.2,1.22,1.2,1.21,-0.02,0.02,1.45,3.58,387000,466780.0,1.22,3090798871,3090798871,128.00807,港股
3405,00775,长江生命科技,-1.64,0.6,0.61,0.59,0.61,-0.01,0.01,1.14,35.42,1238827,740766.0,0.61,5766643440,5766643440,128.00775,港股
3406,00759,CEC INT'L HOLD,-1.64,0.6,0.6,0.58,0.59,-0.01,0.0,0.67,11.06,32000,18700.0,0.61,399714479,399714479,128.00759,港股
3407,00628,国美金融科技,-1.64,0.3,0.305,0.3,0.305,-0.005,0.0,-,-5.18,0,-,0.305,810336936,810336936,128.00628,港股
3408,00201,华大酒店,-1.64,0.12,0.122,0.12,0.122,-0.002,0.0,-,16.39,0,-,0.122,1073646159,1073646159,128.00201,港股
3409,02191,顺丰房托,-1.64,2.99,3.02,2.97,3.02,-0.05,0.2,1.45,-,1580000,4725070.0,3.04,2392000000,2392000000,128.02191,港股
3410,01965,朗诗绿色生活,-1.64,2.99,3.04,2.99,3.02,-0.05,0.01,0.04,17.21,31000,93900.0,3.04,1228187350,1228187350,128.01965,港股
3411,00827,玖源集团,-1.65,0.239,0.244,0.233,0.244,-0.004,0.01,0.07,2.95,644000,152020.0,0.243,1369002181,1369002181,128.00827,港股
3412,00030,万隆控股集团,-1.65,0.239,0.242,0.239,0.242,-0.004,0.01,0.68,-17.17,942000,226082.0,0.243,1541108366,1541108366,128.00030,港股
3413,00527,瑞风新能源,-1.65,0.179,0.185,0.179,0.185,-0.003,0.0,0.13,-0.94,116000,20816.0,0.182,424971203,424971203,128.00527,港股
3414,02388,中银香港,-1.66,29.7,30.1,29.5,30.1,-0.5,0.12,1.03,12.9,12302599,365713424.0,30.2,314011573900,314011573900,128.02388,港股
3415,02155,森松国际,-1.66,7.11,7.22,7.0,7.05,-0.12,0.03,0.54,15.85,344000,2431480.0,7.23,7376625000,7376625000,128.02155,港股
3416,08609,永续农业,-1.67,0.295,0.3,0.295,0.3,-0.005,0.0,-,4.19,0,-,0.3,147500000,147500000,128.08609,港股
3417,08295,中植科技,-1.67,0.236,0.24,0.236,0.24,-0.004,0.0,0.57,10.6,80000,19200.0,0.24,988490623,988490623,128.08295,港股
3418,02323,融科控股,-1.67,0.118,0.12,0.118,0.12,-0.002,0.0,-,-0.57,0,-,0.12,260544000,260544000,128.02323,港股
3419,00248,香港通讯国际控股,-1.67,0.059,0.059,0.056,0.056,-0.001,0.0,0.11,102.47,7891,422.0,0.06,73474544,73474544,128.00248,港股
3420,08422,WT集团(新),-1.67,0.235,0.24,0.235,0.239,-0.004,0.12,1.81,-2.88,149000,35550.0,0.239,28200000,28200000,128.08422,港股
3421,01513,丽珠医药,-1.68,26.35,27.0,26.1,27.0,-0.45,0.11,2.05,11.04,342832,9011481.0,26.8,24723396398,8253758508,128.01513,港股
3422,01851,银杏教育,-1.68,1.17,1.17,1.01,1.01,-0.02,0.0,0.5,12.36,8000,8720.0,1.19,585000000,585000000,128.01851,港股
3423,01146,中国服饰控股,-1.68,0.117,0.119,0.105,0.107,-0.002,0.0,0.32,-2.17,52000,5520.0,0.119,403117650,403117650,128.01146,港股
3424,01045,亚太卫星,-1.69,2.33,2.38,2.31,2.33,-0.04,0.09,4.35,8.21,800000,1874880.0,2.37,2163573925,2163573925,128.01045,港股
3425,03369,秦港股份,-1.69,1.16,1.17,1.16,1.17,-0.02,0.04,1.83,5.0,294000,343510.0,1.18,6481397920,962629480,128.03369,港股
3426,01468,京基金融国际,-1.69,0.58,0.58,0.56,0.57,-0.01,0.05,1.24,-400.98,3040000,1722700.0,0.59,3900285246,3900285246,128.01468,港股
3427,01186,中国铁建,-1.69,5.22,5.24,5.14,5.2,-0.09,0.57,1.37,2.27,11745500,60926105.0,5.31,70885206630,10838265120,128.01186,港股
3428,00767,中基长寿科学,-1.69,0.058,0.06,0.056,0.059,-0.001,0.28,1.25,12.11,10890000,627020.0,0.059,224465954,224465954,128.00767,港股
3429,00637,利记,-1.69,0.29,0.295,0.28,0.285,-0.005,0.07,3.93,12.31,550000,154100.0,0.295,240337500,240337500,128.00637,港股
3430,00156,力宝华润,-1.69,0.116,0.117,0.115,0.117,-0.002,0.01,1.63,21.9,1010000,117460.0,0.118,1065681875,1065681875,128.00156,港股
3431,02150,奈雪的茶,-1.7,4.63,4.7,4.57,4.71,-0.08,0.04,0.62,-1.43,644000,2971850.0,4.71,7941034061,7941034061,128.02150,港股
3433,01766,中国中车,-1.71,2.88,2.91,2.86,2.9,-0.05,0.45,1.11,7.32,19528110,56207915.0,2.93,82652728573,12588670195,128.01766,港股
3434,00329,东建国际,-1.71,4.03,4.1,3.96,4.01,-0.07,0.07,0.97,-49.29,1028000,4139280.0,4.1,6043992178,6043992178,128.00329,港股
3435,08137,洪桥集团,-1.72,0.229,0.233,0.228,0.231,-0.004,0.0,0.6,25.5,462000,106262.0,0.233,2256688196,2256688196,128.08137,港股
3436,01398,工商银行,-1.72,4.58,4.65,4.56,4.64,-0.08,0.21,1.06,3.74,178956874,820559904.0,4.66,1632340657468,397516724039,128.01398,港股
3437,06882,东瀛游,-1.72,0.57,0.62,0.54,0.58,-0.01,0.3,1.15,-1.84,1530000,882420.0,0.58,286396500,286396500,128.06882,港股
3438,00157,自然美,-1.72,0.57,0.58,0.57,0.58,-0.01,0.0,5.0,32.36,20000,11600.0,0.58,1141197531,1141197531,128.00157,港股
3439,01053,重庆钢铁股份,-1.74,1.13,1.14,1.11,1.14,-0.02,0.22,1.09,4.95,1168000,1309920.0,1.15,10078020562,608083736,128.01053,港股
3441,01448,福寿园,-1.75,5.04,5.15,5.0,5.15,-0.09,0.11,0.98,13.28,2607000,13159875.0,5.13,11694646767,11694646767,128.01448,港股
3442,01129,中国水业集团,-1.75,0.28,0.28,0.28,0.28,-0.005,0.0,0.64,-12.19,24000,6720.0,0.285,536407134,536407134,128.01129,港股
3443,01059,看通集团,-1.75,0.56,0.6,0.52,0.57,-0.01,1.35,1.39,56.74,2925240,1678707.0,0.57,121541563,121541563,128.01059,港股
3444,00547,数字王国,-1.75,0.56,0.56,0.52,0.55,-0.01,0.01,0.27,-3.36,346000,189380.0,0.57,2424255470,2424255470,128.00547,港股
3445,00346,延长石油国际,-1.75,0.056,0.056,0.054,0.055,-0.001,0.03,1.04,2.9,5220000,283780.0,0.057,1026762617,1026762617,128.00346,港股
3446,03311,中国建筑国际,-1.76,10.06,10.28,9.91,10.0,-0.18,0.12,0.9,7.45,6156031,62258248.0,10.24,50678423680,50678423680,128.03311,港股
3447,00503,朗生医药,-1.77,1.11,1.12,1.1,1.12,-0.02,0.0,0.17,67.28,14000,15540.0,1.13,473785740,473785740,128.00503,港股
3448,08489,裕程物流,-1.79,0.275,0.275,0.27,0.27,-0.005,0.03,1.05,3.59,90000,24325.0,0.28,82500000,82500000,128.08489,港股
3449,02260,环龙控股,-1.79,1.1,1.1,1.08,1.1,-0.02,0.03,3.66,8.67,164000,180120.0,1.12,531786200,531786200,128.02260,港股
3450,00951,超威动力,-1.79,1.65,1.7,1.62,1.66,-0.03,0.03,0.69,2.89,363000,600949.0,1.68,1821809515,1821809515,128.00951,港股
3451,00939,建设银行,-1.79,5.5,5.57,5.5,5.55,-0.1,0.11,1.1,3.61,273997200,1512515424.0,5.6,1375060376173,1322295259340,128.00939,港股
3452,00882,天津发展,-1.79,1.65,1.66,1.63,1.66,-0.03,0.04,2.23,3.76,376000,617800.0,1.68,1770070706,1770070706,128.00882,港股
3453,00716,胜狮货柜,-1.79,1.1,1.11,1.09,1.11,-0.02,0.07,0.78,1.83,1794000,1975700.0,1.12,2658611910,2658611910,128.00716,港股
3454,06818,中国光大银行,-1.8,2.73,2.8,2.72,2.77,-0.05,0.22,2.27,2.73,28355849,77885482.0,2.78,147507144355,34612947915,128.06818,港股
3455,08516,广骏集团控股,-1.8,4.91,5.12,4.85,4.88,-0.09,1.26,0.21,-17.58,1440600,7168745.0,5.0,560820200,560820200,128.08516,港股
3456,01199,中远海运港口,-1.8,5.45,5.55,5.44,5.54,-0.1,0.05,0.78,6.49,1597612,8749146.0,5.55,18068365238,18068365238,128.01199,港股
3457,00256,冠城钟表珠宝,-1.8,1.09,1.15,1.07,1.09,-0.02,0.05,1.53,-47.01,2302000,2531480.0,1.11,4743558145,4743558145,128.00256,港股
3458,06993,蓝月亮集团,-1.81,5.97,6.1,5.93,6.01,-0.11,0.05,1.92,34.49,2789839,16802878.0,6.08,34990859535,34990859535,128.06993,港股
3459,02225,今海国际,-1.81,2.17,2.21,2.17,2.21,-0.04,0.04,1.03,-2181.6,435000,947550.0,2.21,2669100000,2669100000,128.02225,港股
3460,03678,弘业期货,-1.82,1.08,1.09,1.08,1.09,-0.02,0.04,1.95,9.98,90000,98100.0,1.1,979560000,269676000,128.03678,港股
3461,00738,莱尔斯丹,-1.82,0.54,0.54,0.54,0.54,-0.01,0.01,2.14,2.41,74000,39960.0,0.55,381183332,381183332,128.00738,港股
3462,01381,粤丰环保,-1.82,3.23,3.29,3.2,3.2,-0.06,0.03,1.29,5.96,743000,2408710.0,3.29,7879717976,7879717976,128.01381,港股
3463,08487,ISP GLOBAL,-1.83,0.161,0.164,0.155,0.164,-0.003,0.15,0.75,-14.45,1380000,221110.0,0.164,150535000,150535000,128.08487,港股
3464,01686,新意网集团,-1.83,6.44,6.52,6.41,6.52,-0.12,0.01,0.81,18.61,226068,1454479.0,6.56,15059253065,15059253065,128.01686,港股
3465,01417,浦江中国,-1.83,1.61,1.63,1.61,1.63,-0.03,0.03,1.86,13.81,114000,184680.0,1.64,652050000,652050000,128.01417,港股
3466,00083,信和置业,-1.84,10.66,10.8,10.48,10.7,-0.2,0.1,1.81,6.54,7891385,84054044.0,10.86,82275548407,82275548407,128.00083,港股
3467,09966,康宁杰瑞制药-B,-1.84,7.46,7.55,7.19,7.4,-0.14,0.34,1.99,-13.87,3232000,23846860.0,7.6,6997517449,6997517449,128.09966,港股
3468,02883,中海油田服务,-1.85,7.96,8.07,7.8,7.94,-0.15,0.32,0.84,69.91,5723606,45697220.0,8.11,37981872320,14416547040,128.02883,港股
3470,08429,冰雪集团,-1.85,0.106,0.108,0.102,0.108,-0.002,0.02,0.46,-4.36,105000,11300.0,0.108,50880000,50880000,128.08429,港股
3471,08007,环球战略集团,-1.85,0.265,0.265,0.265,0.265,-0.005,0.41,0.1,-6.01,1860600,493048.0,0.27,120802900,120802900,128.08007,港股
3472,02000,晨讯科技,-1.85,0.265,0.265,0.25,0.25,-0.005,0.04,2.47,-2.42,960000,250040.0,0.27,595850725,595850725,128.02000,港股
3473,01996,弘阳地产,-1.85,2.65,2.7,2.62,2.7,-0.05,0.04,3.06,5.81,1478000,3926740.0,2.7,8848079700,8848079700,128.01996,港股
3474,01728,正通汽车,-1.85,0.53,0.55,0.52,0.54,-0.01,0.01,0.25,-0.33,241000,128900.0,0.54,1454607483,1454607483,128.01728,港股
3475,01585,雅迪控股,-1.85,11.66,11.82,11.4,11.4,-0.22,0.19,1.17,20.85,5610631,65466706.0,11.88,34921700000,34921700000,128.01585,港股
3476,01140,华科资本,-1.85,0.53,0.54,0.52,0.54,-0.01,0.0,0.29,14.95,36000,18720.0,0.54,2152497480,2152497480,128.01140,港股
3477,01068,雨润食品,-1.85,0.53,0.53,0.51,0.51,-0.01,0.03,0.49,0.32,516000,269870.0,0.54,966060495,966060495,128.01068,港股
3478,00980,联华超市,-1.85,0.53,0.53,0.53,0.53,-0.01,0.03,0.55,-1.15,99000,52470.0,0.54,593388000,197478000,128.00980,港股
3479,00498,蓝河控股,-1.85,0.265,0.265,0.255,0.26,-0.005,0.78,1.33,-0.34,8580000,2190750.0,0.27,292537770,292537770,128.00498,港股
3480,00337,绿地香港,-1.85,1.59,1.62,1.57,1.62,-0.03,0.06,1.27,1.68,1745000,2773190.0,1.62,4439096646,4439096646,128.00337,港股
3481,00162,世纪金花,-1.85,0.106,0.106,0.085,0.085,-0.002,0.0,0.02,-0.27,38000,3734.0,0.108,121867640,121867640,128.00162,港股
